cpu_usage,memory_usage,request_latency_ms,error_rate,request_rate,network_io_mbps,is_anomaly
0.8804058060169122,0.957430847796577,2356.8423980907273,0.7487167312472227,746.7526315213807,0.03562894183192435,1
0.2775616755711951,0.6494884685751932,72.7392651785561,0.013267506607692565,128.0261502291209,2.0482897371836692,0
0.38339775669936116,0.6441003572305433,74.19264668809612,0.010682872587457067,102.189878166196,2.0217911249508878,0
0.3471511411047927,0.5192718914217724,70.09167507431096,0.003957626020478835,150.14182862979888,3.7838469056382693,0
0.39089774516380277,0.5922828795963534,67.29647239518638,0.008871384034901822,126.001787816052,2.819073562031301,0
0.3844656802406306,0.6288542306084572,61.57122723560927,0.008484719073171559,91.86941224050412,1.4295723192619243,0
0.26675311579900535,0.5874941543890895,75.65598101046707,0.006636769244052536,115.28139467471931,2.675545975941218,0
0.3731487325565689,0.5533450326653547,69.17367414089749,0.01743583596729096,115.30002246208001,2.0685665716231503,0
0.37096286496595043,0.6018687559805728,75.71155439350865,0.00836843272264378,91.59242842768674,1.9395040294680255,0
0.24783868440238171,0.42814108397774114,65.53454542600907,0.002652791476401577,111.28532585112532,2.268466627709945,0
0.36950019843213183,0.580263560720485,82.05580850314425,0.01076435355560001,106.46714111410878,2.303614431941107,0
0.3395089975837324,0.6023315298240642,66.56820327430113,0.0118715911368505,113.30722932381315,2.216501620447985,0
0.31929592594338035,0.5078168180134601,70.18207305750067,0.007786013392341895,132.6374011052069,3.0310097736291888,0
0.36357652361142495,0.5106856734987059,70.35379199361091,0.009108539890054376,127.61673747804568,2.78119460979298,0
0.3030731931943279,0.5210316532943082,61.615861673937104,0.0032336555364473676,133.07488320618322,2.6144722772786912,0
0.33037777232463117,0.5764037515213952,71.59872834005891,0.008057615871908933,134.30239308996204,2.317227591203842,0
0.41680889967316626,0.5417307338998731,61.91684039727374,0.008393450447310586,120.31284398553827,2.3770576668492125,0
0.9768987124735475,0.9605467612962872,1324.0727250935847,0.673059615002728,1.4586054563588224,0.03762227399720774,1
0.37732444407524074,0.6252368424346672,79.95445448933451,0.01622596326884365,117.51970661934872,2.8061192354068387,0
0.5097837224598395,0.6491757528296823,71.3904434344068,0.003933016627953994,110.4891809754497,1.6823624215079103,0
0.40837725390269664,0.6752424238548376,91.41588012714854,0.015663811530533256,120.13307516567768,3.033603363330704,0
0.20105238774059905,0.4712572687716473,70.33933274422427,0.009728922706683402,165.98755007056408,3.645007505516111,0
0.38479074171709177,0.574665993495978,74.12180201940876,0.015128433421167327,172.2917272348872,2.9730575372416683,0
0.21368057099116994,0.48436611400709983,63.6403027571271,0.000914564854399235,105.17685324199002,2.340403941098874,0
0.24794509413296623,0.512180834875774,76.5508051263642,0.011048413171544738,120.43842254182647,2.685520922685949,0
0.33258522452522743,0.593586554149571,63.398295172386675,0.0,92.86911772144643,2.093441026381607,0
0.42851837994464925,0.5972143610000737,69.48947354410076,0.00770980568810175,127.5935625612832,2.7865284624140627,0
0.4969530822657051,0.695305008925692,73.29303475073661,0.011977293243995709,105.84526812849998,1.8759449654872287,0
0.32395639907843743,0.5652253539167559,67.6391799396761,0.0035174583468050224,117.57352185314647,2.6052189342079015,0
0.3524505194075534,0.621787161932224,79.45924960011413,0.005122359104926293,137.1738416942704,2.372927642232764,0
0.26390038397449855,0.46314802540859196,64.18584290162231,0.008407848377670276,133.79320672609452,2.7663665501648063,0
0.4681914931979735,0.7173345495364003,77.62571808837976,0.010821160696562325,129.2747056234888,2.1729096484991732,0
0.4335898249963542,0.5969060168011666,73.78771209076953,0.01647734183506576,66.82256140960345,1.2353869511735216,0
0.31273854681135377,0.5349915493392009,73.84189589976343,0.009983708390969343,104.98258430576658,2.0850649405393495,0
0.28598306427185194,0.5544645503588475,71.24197716750277,0.010791517685452631,77.21151562041942,1.546206159238254,0
0.3806715091482796,0.5510967922163402,64.55620348207785,0.0022916932770868726,86.80168715016397,1.16934951489048,0
0.1691668194129718,0.455389062751875,59.718493652642266,0.015299022124656836,134.75777736388247,3.1453064813630176,0
0.3810162513009612,0.6538233535089489,79.3441782890668,0.01355980085671702,138.95410543070432,2.9047195546320324,0
0.35372459786622884,0.578879119210849,61.200678135531135,0.009832436046698432,90.01227931105608,1.930416832139003,0
0.32786399279314293,0.6331180144562214,69.637617399704,0.012960635755766893,149.48344524298017,3.0078984341529265,0
0.9506584556690194,0.8979397837003802,2912.1391532991993,0.512556463560521,9.046435780864176,0.08759786148868731,1
0.26053553462347645,0.5752677505332249,63.71343644531333,0.007178141780871723,98.85080645506649,1.8744008338711793,0
0.3764832123996956,0.5953244410693992,65.92820582155149,0.0064242953575855966,120.29777540621579,2.743535831980611,0
0.42164841946514764,0.6172946865773672,79.94994168427004,0.012387248020623026,132.29825503390774,2.3886783962299654,0
0.3690188481865822,0.6733685661061773,83.92919317789973,0.015157065314703524,180.5611975270874,3.810339573647374,0
0.24015975864915684,0.4950489720251458,70.17670655874093,0.007052021120792715,100.86030216779191,2.016411903982007,0
0.3183804683997222,0.5189043258692215,75.87655520322433,0.012337748959877116,156.95822751100573,3.4790331017875236,0
0.24986822287150884,0.5387820451967227,64.07159175979605,0.005734039118615775,178.89552953995377,3.5114186205437927,0
0.4989854049115904,0.6805113221523632,94.19919590603426,0.01448158408088212,143.42416354785854,3.196666877032224,0
0.23981474755837057,0.4134988966798947,65.29030756866806,0.004020607594294424,114.13307960194348,2.184816526623685,0
0.44088389468443423,0.5911460368196378,77.1972961894143,0.0,160.58967944932215,3.326026669379764,0
0.49565169261174413,0.5928429290136551,72.91493788047453,0.008238491766449377,138.67117026585737,2.738081579054871,0
0.44404052612070233,0.5427400943303384,85.18530341559415,0.005399228243142373,118.99689855491677,2.1629118895975585,0
0.33376688121635617,0.5548948899634984,75.55351086934121,0.01782885237727207,157.54004681577982,3.299066972099145,0
0.36618449534649544,0.49077539711722373,64.51164400390914,0.005899027767095631,117.64697338580453,2.4762462679788646,0
0.32913372332763335,0.5786095791000928,60.906202432276615,0.012311762303355294,131.81707730596534,3.3488769900017865,0
0.33469565400947077,0.6071750285307352,74.68475684694029,0.020713742699743732,134.07144800455978,2.6072268281050968,0
0.3839972717948919,0.6085757206541306,73.3259453199984,0.007167790560016023,121.76240572552909,2.407743635996622,0
0.37639548309258114,0.5547522745461196,78.87249662075064,0.019370659499305283,142.70653523168312,2.564895292928166,0
0.2997303113504417,0.5075600488663543,69.70590394337998,0.011004110627308359,141.70166247127932,3.3664388519018233,0
0.2241977399998047,0.5794650320805803,58.70052115852318,0.010999123483257945,61.13623464270266,1.0416212407555476,0
0.3347391631732361,0.5669555873901387,82.78392235286427,0.0071181237622478,103.47108178465896,2.567186341843136,0
0.3049222859659944,0.49935883004066944,66.90946302752366,0.006380636725863682,127.2209587914844,2.1316386306314783,0
0.35050712498898146,0.5773851137163781,51.22579022338051,0.013085669610367928,110.54286956589485,2.2046354346782167,0
0.21043312104206457,0.5169381163451372,78.76489327356887,0.014258399366145251,141.51543805842408,2.7669357772850978,0
0.4435630517835107,0.6742291692098275,75.73596479358363,0.009204018827058097,119.14934993292312,2.413915808411404,0
0.2917111611792378,0.5576717946910289,78.05754076953852,0.010554968225356287,71.59997177289675,1.4711837547317266,0
0.35300185858716787,0.608040937500885,81.4725938138983,0.010783790814403494,119.06367287541751,1.9270116925060543,0
0.42327220338848104,0.6311588482969347,91.29631627557187,0.012357924039229438,129.0400130460896,2.075856767537325,0
0.3202468334942968,0.5608270208908236,86.16661670711797,0.01398025308743164,140.4427901565728,2.814860873786508,0
0.18936855593562635,0.585928228858169,69.81096230582378,0.00790465146427121,95.15787700393338,1.4908093476863584,0
0.38316930280213624,0.5728448976615639,89.7540915840615,0.0051051748561812965,143.44997362633532,2.880793376217532,0
0.33606618129560334,0.562621423731653,65.01197301916436,0.009166022669535624,113.82785360431792,2.582579097015319,0
0.3569204433537169,0.5472800961953905,74.80211431603249,0.017156232896450074,118.68196559989657,3.0697084245407877,0
0.4560117383099871,0.5923535150704279,86.13165393190741,0.00619954072091599,144.70711007756645,2.9753864486156334,0
0.9719392371003885,0.893494078766611,3845.9785594158457,0.551170201540231,472.5392159598704,0.05920080306752876,1
0.46490414052506324,0.559329201019824,82.7179455096905,7.100504644514359e-05,141.7145484433478,2.3189502916403857,0
0.45518462972047236,0.594433627328398,84.05995468774076,0.008985860181700002,117.59466292679502,2.296249265764624,0
0.3814261974607935,0.6406967997239963,75.46123043753299,0.010659786506646195,142.62296296734712,2.8908910968275743,0
0.22881961793651684,0.568482332449685,69.33408761070606,0.011613382182684843,138.15991282997396,2.6057080522297023,0
0.30764484581071405,0.6167781653720938,74.91277437582899,0.008867473770101053,115.655940265946,2.6038295691250166,0
0.34776140347758255,0.5233372558459753,74.04420913659409,0.010148623309145111,92.61515776959908,1.444995173097844,0
0.31474780627442056,0.5466116803084025,62.801517156385046,0.0037308522877354438,148.90853242247556,2.675167450097289,0
0.38478128595732947,0.6090172586335467,69.95792945476343,0.01086253594192537,141.64542507949548,2.5919889583063562,0
0.36882208892706103,0.6697494264844792,83.56321891970317,0.009241616884533566,116.6211598241896,2.009023040249445,0
0.3297297944841588,0.6058320520950669,82.7923866501132,0.003564414217161125,105.99181917925581,2.012924466615191,0
0.4587376480236489,0.7011677302519133,85.6230271215504,0.007642105201754091,161.05404229826016,3.091216284010912,0
0.3522417749620701,0.6148154465265283,63.36342640311567,0.007130903983535225,135.038750058598,2.9903417898638907,0
0.42791153025739204,0.6772137624031124,86.9535401898615,0.01865828297162697,94.93053609302214,1.5099842415607116,0
0.43124121731863435,0.6831291112224178,74.0678945193819,0.009664960317659583,95.18667981257026,1.4149487553771485,0
0.3854036499363242,0.6151925912959889,79.21236531663222,0.010463631026119765,88.57540811576627,1.5466431881257496,0
0.22181923671528594,0.5661566428055294,64.66363172770127,0.010036829689251865,84.57477717242534,1.4999667812679405,0
0.3915728458677202,0.5183947812968646,80.84432755607705,0.01601189058288878,124.57321883847395,2.3824218755810818,0
0.39934513597518234,0.5049202754901971,64.42570819905845,0.004942113852199019,136.3486955230735,2.8196290779525994,0
0.3043245070782564,0.585919486533873,61.62320957211143,0.009888633606827672,129.40173990801927,2.418823275346588,0
0.4586496876693808,0.7117304519258845,78.89756413433597,0.008569812688814432,148.89377593746045,3.224456858222909,0
0.4039035514934206,0.6713014122421522,91.22402861407973,0.02009055278377891,150.72037506791514,3.2250500570495495,0
0.4288909053568614,0.526097357771928,86.97769053480526,0.011083414143297075,69.63213797666462,1.1255514647671034,0
0.2864320435899956,0.5962323820339825,60.70885087827594,0.012864140616938274,95.94807174821,2.3384945300792963,0
0.32530615555628695,0.5182798865410355,68.05951121949191,0.003510685145039197,121.86941972838778,2.2492596144549344,0
0.3867508617373289,0.5720451817157095,68.5459957220861,0.0029533337726734207,94.91706524095788,1.9214306197947444,0
0.20754095139492235,0.4827036119651763,50.986826320609765,0.007916649106619668,90.33880054518607,1.8054130038656864,0
0.26060927096083136,0.6568998693675246,78.87265302482238,0.011642921707618213,103.2212801217332,2.038237358970815,0
0.4495957902917156,0.6253379993886585,82.52444478872562,0.009411721706067588,87.9213049349085,1.2663174865302362,0
0.41000974497095555,0.5657977578119573,82.43839544701252,0.011752939434315874,103.06755144832421,2.516530583583596,0
0.29051294169499486,0.5756790576689813,71.73873294154286,0.009087720451360663,91.56015011593279,1.2380471891337788,0
0.17751815659600148,0.5248691637463236,62.88327662996891,0.010547495627804734,155.93147701090192,2.8560376260861218,0
0.25445076154204327,0.5545298423125931,70.13184959872434,0.01567108515082924,112.40163308699641,2.5728564093267536,0
0.35792278568057606,0.6513143276418432,75.15311427962476,0.0008942720755624519,134.11775008032902,3.0327424964102883,0
0.47517744173359233,0.7286914819339383,75.07273834984977,0.00656096241494776,75.71987904020344,1.6692204037057838,0
0.3775683923800286,0.6305530458851258,96.91960309002155,0.008036312108852164,118.64812059905229,1.9661482493606597,0
0.4126047060572127,0.6336079445732287,82.51455163847506,0.00949788146091076,93.91624540956713,1.5887497525718817,0
0.8933512418644411,0.9653830961263524,1254.5699092579298,0.5429080561344416,5.227938437192642,0.06670126624731854,1
0.966499544100684,0.9473498887223575,810.7593159404122,0.35887098367831,5.549443807114862,0.0012162631714018768,1
0.3662906542967841,0.6529499056106293,72.19808256098592,0.012873339202406709,100.78635525521473,2.0448602282312436,0
0.45910802599461514,0.6848543275724469,70.37275748168723,0.015415914574225883,117.99004015235315,2.1972475762331,0
0.3823163216588489,0.5398992011072157,73.78098425783645,0.012570126024807015,139.88388534482692,3.445264824966795,0
0.32324350621152986,0.5388139432999971,57.32023938991983,0.012874459589569653,59.534642932607134,1.0756345206856042,0
0.3679173942698758,0.6198261200153719,72.56690399747163,0.0,140.16949576370254,2.3990529902198827,0
0.3453271004913054,0.5459875739615088,77.82948402212786,0.0032833678151886767,134.1742664895931,2.427215171499501,0
0.2569220960166183,0.5965839602083198,61.72077338632379,0.005613637794297162,106.24961054068612,1.969869654836916,0
0.3210583618044663,0.48441921714266173,75.9380334515403,0.005917380816373203,165.92237924572532,3.4146281718209646,0
0.39698073334422335,0.6179422461937999,89.7416002320414,0.008988799552764704,134.74625615788182,2.7593924971836756,0
0.3114214017037663,0.5207996278652545,69.24245316395051,0.004091224388976891,120.86018739963819,2.440017883259176,0
0.44646828967105867,0.6394386059515318,80.11472213869915,0.012763005901773084,134.87381145442004,2.709959333697205,0
0.26812020059025077,0.534794107289611,65.83363809334618,0.00346668717271874,128.07708144844753,2.3957906219075555,0
0.5399685240021145,0.6414274662830703,93.13377810800608,0.015244896327778763,134.7490211340726,2.5163686941419776,0
0.0581269739828173,0.47786268950611127,37.828388253204054,0.019116809863501893,76.2870492629119,1.8126580651608288,0
0.36933156173414006,0.6564654817554558,70.67939427828122,0.004499949231252717,127.78523368626689,2.4092879144562236,0
0.379296767822715,0.5267080609271407,77.5830955786758,0.011500428879192835,148.1691202065259,3.2523246960830337,0
0.45400356757591664,0.6488845674646737,71.05756132991772,0.0029469494964453665,151.91177206952324,3.3067137488252394,0
0.26875367350339663,0.5712186632977009,52.81751902977236,0.005113196901535242,125.21623954683423,2.5033665060693653,0
0.3430324663157992,0.5509895337571489,71.76939115618825,0.011748664083069175,94.31923508280852,2.187483448277508,0
0.3860016538737465,0.5893802099953461,67.18496639703942,0.012163280762898455,110.33817818207729,2.4529300457229475,0
0.26422935828585126,0.5303234418096279,56.886908817896554,0.012728318613719893,102.69962626919465,2.093417324842607,0
0.23231078124920873,0.5250078580001,56.084672103429774,0.006279653935407577,119.85581134543042,2.2867992406659283,0
0.4127875229286508,0.7200433527632949,82.50847172524698,0.012404629338639556,127.44832942421037,2.528755274315103,0
0.2897686466217103,0.5436023702934714,58.5677751540573,0.011546988937743075,127.83091318436793,2.598576437915189,0
0.21181436614461208,0.5371909616521138,52.878949283243486,0.005475636950070734,82.58348808192798,1.6007618116686848,0
0.2711873574151339,0.5210903900107045,64.33391217611897,0.01703337104480488,103.75985918495839,1.8993213265164341,0
0.9538710684165879,0.8772555700037825,3193.5994047358786,0.4599551260685427,471.92103527517384,0.08892875786928332,1
0.42908425939722517,0.6388265776581384,75.45388402419347,0.0066744591398603045,95.3836853751906,2.383498605020172,0
0.35586202516685567,0.6392780564052247,71.44974097584983,0.0006886151599376274,114.3080592703543,2.425896662522493,0
0.4846868967630418,0.6309669776133598,77.5339656279897,0.007123908647896077,129.40183829239498,2.6638473570899572,0
0.24388858258083485,0.546761443007454,68.9013784295621,0.005331646077910491,126.41147277146332,2.780813955189054,0
0.41737015673101063,0.5536568117139977,80.72766230998573,0.01668226345841565,89.6777341364536,1.3093488528458894,0
0.386025382243505,0.5317431011482971,73.2877633209564,0.0025072523631415626,111.56308992183459,2.057086099147137,0
0.33664576559131476,0.6369399999389833,72.71157211351256,0.012034139274145877,129.73263477761026,2.1583648565965023,0
0.9366085888527464,0.8570634165631478,3946.4575147906094,0.5301193209100502,9.855393192994308,0.06376174662460078,1
0.46826231485728476,0.6004826065422691,70.58688516019076,0.014964194393481473,129.09717509553934,2.5193638025007776,0
0.1633107104121356,0.49561743290274596,60.836223294672195,0.0015171565221219607,127.51537016911341,2.3409960321909447,0
0.368301602314315,0.5969049033505455,73.15678727754754,0.004157500432603369,107.23855332428803,2.300897291275879,0
0.4938048933315712,0.6966841869716772,79.26800352464376,0.017283444254581316,123.71820439800682,2.297748656114246,0
0.5347875537672062,0.6842416106866127,85.49774428436835,0.018759895523314828,122.8172800103885,2.1177703547226248,0
0.19864429973504713,0.4779439316379174,60.94111816498402,0.011025723436545138,126.88681527419459,3.193829057167339,0
0.3929037575344715,0.6481423508371845,62.979541946426906,0.013148909121426395,163.94416166702055,3.126364317130369,0
0.379095852027437,0.6209034060211768,92.61918672197385,0.0076677232267695,141.1962906575031,2.971894865524894,0
0.3699029847840866,0.5920099433336754,70.88080993827923,0.011658694925277697,131.6903706641922,2.681780785079098,0
0.38871858351612215,0.6171242136788899,78.87719052934918,0.01355154575983289,120.78935305703457,2.3190935078650883,0
0.46879350293870803,0.7350590742090841,71.98399758825072,0.012283399298911299,121.24351663611496,2.6499650095173783,0
0.2504635296911304,0.38215584634053157,71.13194532865549,0.0016830129382837816,152.426429912279,2.9196088977613384,0
0.2671937508767487,0.5034479598100242,63.19376007383038,0.014634752089853098,151.80597154430245,2.9862035515072107,0
0.8949650382603668,0.9425630044441731,3250.927341130159,0.40261090151630974,3.1204337435487273,0.07962325716648237,1
0.36028972739930126,0.5388277048582053,81.23734048356012,0.006395510661727969,142.48077679527773,3.1292678490778196,0
0.4725423112480842,0.6981791706985346,68.04221241189059,0.0021694259314600107,80.99081315142261,1.9949572750977735,0
0.39191607633541364,0.6237888714515846,61.11939430114912,0.004321019565550511,54.39583056246458,0.9573721868734124,0
0.4519557773552991,0.6764113064753915,75.49923537738326,0.012486436840003322,102.85982519104344,1.9939142858545773,0
0.29227535731657217,0.5035966975391515,72.48767817278434,0.015313236820159018,114.510150268531,2.6293463582068917,0
0.20983211418184228,0.46789026606586515,68.84140035229039,0.011832794017748447,93.06930313813103,1.781264901247694,0
0.30274343888292105,0.6682639754000689,63.47381157264595,0.020610987521361226,108.45894492697637,2.195282154777252,0
0.3554063255591113,0.6777513178590634,70.25859580064477,0.0005806251903141841,99.72777640478529,1.8553542120216882,0
0.22283460053528245,0.49380404852015275,64.7836877067363,0.016384868303750817,108.33027029891201,2.3627046010626866,0
0.40605785254876686,0.5799028570772422,75.84543980230696,0.007616532975177814,151.0149136548268,3.2796209288971596,0
0.3511188177492234,0.5156799944229038,73.37332417001987,0.011649976769994796,117.90443696245092,2.2908735273786727,0
0.16985781675047623,0.5205787796424931,59.68678868594361,0.010893059204473917,95.75454841845436,2.0500205161794267,0
0.2920525984473439,0.5812358164798304,66.47008694157456,0.009099326849412172,127.40423961571851,2.379388470717763,0
0.3007045808007444,0.5713703966925034,65.64769898965405,0.010843338331023501,120.70638428775113,2.019950275683799,0
0.46640364610165685,0.7385460597147359,82.35669284805945,0.016257303545903122,146.1266166442781,2.834903423979126,0
0.2519515388986201,0.51289767439599,71.54891659921789,0.015294072335663975,162.5198189607079,4.120036563282015,0
0.3423056850461334,0.5369250413140767,69.60989905157305,0.013484593312264807,93.5938751833701,2.463975771922259,0
0.327209274689394,0.5884106727491363,74.84287555558535,0.005751794824320577,116.99786887328139,2.4698054489036587,0
0.33698672635640736,0.6108085662935901,78.28807454771554,0.016282094569288176,119.56005176860904,2.2425998846665727,0
0.3489267370460153,0.500602970349956,68.64714412160781,0.01246003086894175,104.51706688442006,2.399390990234019,0
0.4987595846098649,0.6766694802974301,71.41308389871133,0.015271402745464246,111.91793503709094,2.1683589983891403,0
0.4405787657743398,0.5834757270602532,90.76428382617698,0.013012096929845427,132.70938312544868,2.8985388089444237,0
0.3376376414344958,0.6252683757653489,97.17037694896595,0.011646588659727172,114.73202552308094,2.486375842371624,0
0.2526625265290874,0.526808877577386,67.3106781417016,0.013796513113477174,153.52789029203214,2.5590982655993857,0
0.39689778650874225,0.5866423886654718,95.33966098721044,0.005651413188375481,161.06835754844076,3.2230142732297216,0
0.34172093855472313,0.5983096129812071,70.4232633257187,0.01310775380229938,138.86609042931522,2.9501270329316434,0
0.24054726406034677,0.4888064078134482,76.60196086035283,0.008326735711591973,149.91569672467526,2.9079828559528433,0
0.3303951479047438,0.6357634232462075,66.87859057312464,0.007007246326198334,147.14023507435147,3.2538433312370914,0
0.3636141554553546,0.542717566241011,83.42794392007751,0.0201998208003598,139.27453972982872,2.38416131673763,0
0.3529782269137261,0.5716949333285645,64.84287029669864,0.01744852018370719,78.22352287903863,2.0961001526095986,0
0.43547772447912303,0.6694281706365065,75.64450194233193,0.008024779427348645,102.8689298205244,2.2066520788187467,0
0.4371373997368634,0.6041544269620657,70.74302086828571,0.01293958972956811,150.23801756107216,2.5109652429213383,0
0.3554389300840871,0.5963357430450589,86.35374014901078,0.015513911236637864,154.3096858535894,3.097054308270576,0
0.3504813344348857,0.5294793811597767,75.35041650796731,0.013231547166931765,116.09841247945243,2.635459639273059,0
0.40146614357512356,0.6442742103058938,83.22567567726516,0.007114264112225726,145.29151034266616,2.774394065489528,0
0.37907634702712584,0.5755347421695192,54.188770272766924,0.019182118537067114,86.8904447980778,1.7783434268868172,0
0.3368049779683025,0.6229816699530248,74.44074723084967,0.008745055897058195,110.35403063470946,2.2120311399185155,0
0.3494306515897187,0.5787457145758855,77.85935709248433,0.0024080601506619803,156.27141699357895,3.178314667541522,0
0.8809364158002486,0.9554069862989887,2262.692389144265,0.19878628975221313,6.2821325970417075,0.06505229380753269,1
0.20352753393219755,0.5000835949682917,55.96932407228752,0.011019997305553572,155.19397013135494,3.2433130612572563,0
0.3197469956768488,0.537275948845749,69.0305428547394,0.007445436691166624,136.05792866251238,2.7084526918031133,0
0.3310842864028389,0.6118849388802465,71.65722640539254,0.005374196387763899,101.865143559294,1.5560752706793108,0
0.4061562900977016,0.6613253673082572,83.27880254517615,0.007076319613827705,151.93825479350684,3.2211469559919688,0
0.9280548654650785,0.9416212306489077,2777.1002964831446,0.30334524562150156,559.8316576555576,0.05276812458267756,1
0.33209129464956,0.5938029314220216,70.47395563219634,0.010083812286309739,124.88452289846997,2.900912945271463,0
0.22079592875321696,0.4155011884515337,56.78786291190866,0.01551832435377382,93.47019526661447,1.6448796028299741,0
0.2579931604678109,0.5159851487057494,65.86923301787292,0.015378847468535753,118.94784870909034,2.9897624378331527,0
0.4050208905279898,0.5500018392799594,71.78315881619162,0.014486953126624898,106.19934329601445,2.0714840566088055,0
0.47929677453209657,0.6642632328629502,90.52040068008615,0.009286709433678519,155.5006979446776,2.9012445927485397,0
0.3528847941438236,0.5902833835384529,70.85051257256178,0.004076512659349726,113.86124586998285,1.8445970182066946,0
0.1498640124672276,0.4460970817872387,55.328196828285925,0.006654085084806971,115.12489055863952,2.351101636769226,0
0.3297694842945735,0.6223535841951777,80.00681261520785,0.0164915123296989,160.6807785415893,3.5260382731498647,0
0.37371344006469276,0.6139132619432485,82.70353779496968,0.006321349600774375,122.22338852223213,2.090230760598641,0
0.20121316747634968,0.4527647480941926,60.92863712500879,0.007068996617105131,95.83016197084913,1.901201838655944,0
0.4171938084106238,0.610922562716049,69.99534983165361,0.014820657117443244,125.01169302690627,2.593885946193584,0
0.15845917560796224,0.5290065542121153,53.28633469117148,0.01227151652869903,120.7259892876323,2.122221704767573,0
0.331965484061752,0.6522893607643516,71.80810711171925,0.008540038692866615,130.554666535936,3.0039984667187283,0
0.200302550715121,0.4710015811743572,70.1927748397457,0.010036062314168174,155.3151975159058,3.1089663817432043,0
0.3076405832748958,0.56178518082893,66.54328357781478,0.004214356757030425,113.89728203694746,2.861587377498319,0
0.13617324535176495,0.40486510461702185,38.82074504110614,0.016008650155197757,94.16656260027426,1.8325329429749433,0
0.9140191728386887,0.9510307635524422,3087.2069175978263,0.3159505087344285,588.2495712651096,0.07263320160279906,1
0.32447147223912814,0.5773486470438371,63.43600537184949,0.01504396769621066,91.49538182128305,1.406309863280594,0
0.25559993772261924,0.5298602722003907,55.228857935284275,0.0139020547911433,115.30012654791948,2.377969374993837,0
0.3502394632959964,0.5546747771375587,63.72744484933867,0.01580953281523293,108.45162026832425,2.369245278516512,0
0.26576811914368403,0.5181666733954795,74.24740553517347,0.013706832654654524,139.39380751124773,2.3471763359558206,0
0.44040794531236105,0.6826551074998553,69.40122057810805,0.0030580784950507145,67.94396890925314,1.6864465368534616,0
0.5578138981276666,0.6745717140217271,74.39299569576923,0.022400781622425522,96.0385223576184,1.6089877583828989,0
0.46209490200271164,0.6699889368574075,83.5175683042779,0.012194244083177147,129.80155291459354,2.30014251192014,0
0.3681428836887308,0.5999713765650678,81.63654382631663,0.009009769146376106,108.89226369510791,2.0413143103437514,0
0.23414981924679618,0.49402359559435616,65.1497367978327,0.006564996330430459,81.13224817300367,1.8473539607950453,0
0.3008818558885682,0.5782029316582553,63.610704281426734,0.014183780156104438,129.1763381670222,3.2583205728217006,0
0.3862415005049737,0.5403490612047017,65.51999052018394,0.0192554210825341,110.07423001053188,2.0543278492828354,0
